"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","age","renovated","dist"
"20967",3825310180,2014-10-07,860000,4,4.5,4040,8400,2,0,0,3,9,3220,820,2006,0,98052,47.7067,-122.131,3940,8400,2014,8,0,18775.906025484
"20968",3630220180,2014-07-08,812000,4,3.5,3370,3634,2,0,0,3,9,2750,620,2007,0,98029,47.5519,-122.001,3200,3650,2014,7,0,25587.5120008177
"20969",3336500180,2014-06-05,324500,3,2.5,1660,3990,2,0,0,3,7,1660,0,2009,0,98118,47.5298,-122.268,1670,4050,2014,5,1,9772.97201788343
"20970",2781270530,2015-03-26,193000,2,1.75,910,2550,1,0,0,3,6,910,0,2004,0,98038,47.3494,-122.022,1310,2550,2015,11,0,36899.2517870487
"20971",993001563,2014-05-22,355000,3,2.25,1280,959,3,0,0,3,8,1280,0,2005,0,98103,47.6914,-122.343,1130,1126,2014,9,0,9519.58058767069
"20972",9578060540,2014-06-14,525000,4,2.75,2360,4924,2,0,0,3,8,2360,0,2008,0,98028,47.7737,-122.235,2360,4670,2014,6,0,20015.368574656
"20973",2222059052,2015-02-27,370950,3,2.5,2529,9653,2,0,0,3,7,2529,0,2012,0,98042,47.3738,-122.161,2533,6125,2015,3,1,28895.206600291
"20974",1239400650,2014-11-07,1242000,4,3.5,4700,10183,1,0,2,3,11,2660,2040,2002,0,98033,47.6728,-122.189,3770,9000,2014,12,0,13044.9771968729
"20975",8835800450,2015-05-04,950000,3,2.5,2780,275033,1,0,0,3,10,2780,0,2006,0,98045,47.4496,-121.766,1680,16340,2015,9,0,45984.0167198469
"20976",293070120,2014-09-18,888990,4,2.75,3540,5500,2,0,0,3,9,3540,0,2014,0,98074,47.6181,-122.056,3540,5500,2014,0,1,20762.3723800123
"20977",1176001117,2015-03-19,705000,3,2.5,1580,1321,2,0,2,3,8,1080,500,2014,0,98107,47.6688,-122.402,1530,1357,2015,1,1,8720.77448763278
"20978",7889601165,2014-08-26,268000,3,2.5,1700,2250,2,0,0,3,7,1700,0,2014,0,98168,47.4914,-122.334,1520,4500,2014,0,1,12780.2748966901
"20979",7227801581,2014-05-07,305450,3,2.5,1600,3573,2,0,0,3,7,1600,0,2013,0,98056,47.507,-122.181,1500,11089,2014,1,1,15836.6709035011
"20980",9895000040,2014-07-03,399900,2,1.75,1410,1005,1.5,0,0,3,9,900,510,2011,0,98027,47.5446,-122.018,1440,1188,2014,3,1,24564.8645370596
"20981",9528102993,2014-12-29,495000,3,1.5,1580,1228,3,0,0,3,8,1580,0,2014,0,98115,47.6765,-122.32,1580,3605,2014,0,1,7878.20783797489
"20982",3746700120,2014-11-04,857326,3,3.5,3940,11632,2,0,0,3,10,3940,0,2014,0,98166,47.438,-122.344,2015,11632,2014,0,1,18745.2963730668
"20983",745530040,2014-09-11,845950,5,2.75,4450,9600,2,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,9750,2014,0,1,16879.2234677777
"20984",7299600180,2014-06-10,303210,4,2.5,2009,5000,2,0,0,3,8,2009,0,2014,0,98092,47.2577,-122.198,2009,5182,2014,0,1,40087.5634948077
"20985",2149800278,2014-10-15,343000,6,5,2732,7655,2,0,0,3,7,2732,0,2009,0,98002,47.3045,-122.211,3078,69993,2014,5,1,34800.0699432794
"20986",2517000650,2014-07-16,3e+05,3,2.5,2090,4590,2,0,0,3,7,2090,0,2005,0,98042,47.3992,-122.163,2190,4060,2014,9,0,26319.2075800484
"20987",6021503708,2014-11-22,334900,2,2.5,980,1013,3,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387,980,1023,2014,6,0,9629.80334059263
"20988",8559300120,2015-04-16,477500,5,3.5,2815,5619,2,0,0,3,9,2815,0,2012,0,98055,47.4299,-122.207,2583,5295,2015,3,1,21762.8215704847
"20989",3305100230,2014-06-18,820000,4,2.5,3170,8523,2,0,0,3,9,3170,0,2008,0,98033,47.6854,-122.184,3230,8523,2014,6,0,14180.9083582865
"20990",2135200155,2014-08-05,580000,5,3.25,3030,7410,2,0,0,3,8,2150,880,2014,0,98106,47.553,-122.354,2020,7410,2014,0,1,6146.28856761854
"20991",2919700109,2014-07-22,350000,2,2.5,1280,940,2,0,0,3,8,1060,220,2006,0,98103,47.6904,-122.364,1290,2900,2014,8,0,9673.57795902482
"20992",8725950220,2015-02-26,910000,3,2.5,2030,1160,3,0,0,3,9,1970,60,2007,0,98004,47.6213,-122.2,1950,1160,2015,8,0,10054.7166710694
"20993",1776230220,2014-06-26,414000,3,2.5,2490,4540,2.5,0,0,3,8,2490,0,2012,0,98059,47.5051,-122.155,2640,3844,2014,2,1,17426.4796729254
"20994",9211010230,2015-03-30,525000,3,2.5,3030,4500,2,0,0,3,8,3030,0,2009,0,98059,47.4944,-122.15,3030,4501,2015,6,0,18495.5776187135
"20995",1972201772,2015-04-09,650000,2,2.5,1470,690,3,0,3,3,8,1470,0,2008,0,98103,47.6523,-122.346,1480,1284,2015,7,0,5236.70500819875
"20996",9268851320,2014-12-10,450000,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068,2014,2,1,24090.028166311
"20997",1424059154,2014-05-16,1270000,4,3,5520,8313,2,0,3,3,9,3570,1950,2008,0,98006,47.5655,-122.129,3770,8278,2014,6,0,15908.2317232732
"20998",626059365,2015-04-12,699000,3,3.5,3200,10344,2,0,0,3,10,3200,0,2007,0,98011,47.7636,-122.216,2550,20152,2015,8,0,19562.9966742315
"20999",3885802136,2014-07-23,899000,4,2.5,2580,3943,2,0,0,3,8,2580,0,2013,0,98033,47.6853,-122.21,1700,5772,2014,1,1,12703.8710486601
"21000",7967000150,2014-08-08,353500,4,3,2050,4000,2,0,0,3,8,2050,0,2014,0,98001,47.3523,-122.275,2050,4000,2014,0,1,28588.6351333166
"21001",7853360720,2014-09-08,485000,3,2.5,2430,5867,2,0,0,3,7,2430,0,2011,0,98065,47.5162,-121.872,2620,5866,2014,3,1,35984.8427469568
"21002",8562790150,2014-06-26,782900,4,3.25,3060,3898,2,0,0,3,10,2300,760,2014,0,98027,47.5311,-122.073,2920,3448,2014,0,1,21180.1939938008
"21003",1226039124,2015-04-28,529000,2,2,1540,9714,2,0,0,3,8,1540,0,2008,0,98177,47.7628,-122.359,1840,8179,2015,7,0,17548.807208686
"21004",2767704251,2015-04-16,514700,3,3.25,1310,1072,2,0,0,3,8,1060,250,2008,0,98107,47.6744,-122.374,1160,1266,2015,7,0,8216.7487855258
"21005",3862710210,2014-05-20,409316,3,2.5,1800,3168,2,0,0,3,8,1800,0,2014,0,98065,47.5342,-121.841,1800,3393,2014,0,1,37745.1472580747
"21006",255460330,2015-05-06,388598,3,2.5,2370,4200,2,0,0,3,8,2370,0,2014,0,98038,47.3699,-122.019,2370,4370,2015,1,1,35308.0268804646
"21007",291310610,2015-02-27,415000,3,2.25,1445,1512,2,0,0,3,7,1300,145,2004,0,98027,47.5341,-122.069,1445,1082,2015,11,0,21328.1333751118
"21008",9126101121,2015-04-07,521500,3,2.25,1450,1619,2,0,0,3,8,1140,310,2006,0,98122,47.6076,-122.304,1580,3472,2015,9,0,2114.7424978446
"21009",9274200322,2014-08-20,580000,3,2.5,1740,1236,3,0,2,3,8,1740,0,2008,0,98116,47.5891,-122.387,1740,1280,2014,6,0,4539.53493472279
"21010",6666830230,2014-06-30,882566,4,2.5,3560,5265,3,0,0,3,8,3560,0,2014,0,98052,47.7047,-122.113,3220,4892,2014,0,1,19751.9028318468
"21011",1604601803,2015-04-08,525000,3,2.75,2130,1400,2,0,0,3,9,1080,1050,2010,0,98118,47.5661,-122.29,1880,3132,2015,5,1,5469.7672843793
"21012",7702080150,2014-12-01,515000,5,2.75,2980,4502,2,0,0,3,9,2980,0,2007,0,98028,47.7698,-122.235,2850,4501,2014,7,0,19611.6608923971
"21013",7853400220,2014-09-26,589410,3,3,2840,7201,2,0,0,3,9,2840,0,2014,0,98065,47.5165,-121.883,2540,5260,2014,0,1,35182.3795846423
"21014",3895100039,2015-03-24,757500,4,2.5,3420,6845,2,0,0,3,9,3420,0,2009,0,98052,47.6777,-122.156,2800,5715,2015,6,0,15420.8304099919
"21015",7697000150,2014-10-02,284000,3,2.5,1660,4083,2,0,0,3,7,1660,0,2013,0,98038,47.3595,-122.045,1800,4087,2014,1,1,34938.4336111796
"21016",8562780530,2015-03-28,338500,2,2.25,1150,711,2,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.071,1150,748,2015,2,1,21266.0578413479
"21017",291310180,2014-06-13,379500,3,2.25,1410,1287,2,0,0,3,7,1290,120,2005,0,98027,47.5344,-122.068,1490,1435,2014,9,0,21385.1800061529
"21018",1972205633,2014-07-23,550000,3,2,1420,1369,2.5,0,0,3,9,1340,80,2007,0,98109,47.6472,-122.357,1540,2168,2014,7,0,4931.61760940706
"21019",3023000120,2014-09-02,294900,3,2.5,1860,5025,2,0,0,3,8,1860,0,2010,0,98038,47.3557,-122.059,2000,5550,2014,4,1,34637.4099770978
"21020",7548301056,2014-06-09,345000,2,1.5,1340,1210,2,0,0,3,8,1120,220,2008,0,98144,47.588,-122.305,1340,1213,2014,6,0,2871.09620191013
"21021",9826701201,2015-02-09,450000,2,1.5,1530,1012,2,0,0,3,8,1200,330,2005,0,98122,47.602,-122.306,1530,1425,2015,10,0,2014.01092324478
"21022",6300500476,2015-04-15,420000,3,2.5,1509,1114,3,0,0,3,8,1509,0,2014,0,98133,47.7049,-122.34,1509,2431,2015,1,1,11003.1906496889
"21023",2597490410,2015-04-02,740000,3,2.5,2350,3798,2,0,0,3,8,2350,0,2013,0,98029,47.543,-122.01,2020,3532,2015,2,1,25191.8412732008
"21024",3448001411,2015-02-20,286000,2,1.5,1010,825,3,0,0,3,7,1010,0,2007,0,98125,47.7124,-122.301,1128,1080,2015,8,0,12049.9002447593
"21025",745530180,2015-03-17,870000,5,3.5,4495,10079,2,0,0,3,9,3580,915,2013,0,98011,47.7339,-122.209,4495,10079,2015,2,1,16947.9771708414
"21026",3879900753,2014-11-14,727000,3,2.5,1580,991,3,0,0,3,9,1580,0,2009,0,98119,47.6276,-122.359,1610,1297,2014,5,1,3122.42957756447
"21027",2781230230,2015-02-04,395000,4,3,2750,7965,2,0,0,3,9,2750,0,2012,0,98038,47.3479,-122.028,2750,6000,2015,3,1,36746.2037533879
"21028",3629990180,2014-08-05,535000,4,2.25,1890,3615,2,0,0,3,7,1890,0,2005,0,98029,47.5493,-121.999,1630,3280,2014,9,0,25803.5924025955
"21029",9352900222,2014-12-29,255000,3,2.25,1320,963,2,0,0,3,7,1040,280,2007,0,98106,47.5199,-122.357,1300,1285,2014,7,0,9787.25395897219
"21030",7338220120,2014-10-15,260000,4,2.5,2150,3721,2,0,0,3,8,2150,0,2006,0,98002,47.3363,-122.217,2150,3721,2014,8,0,31268.5462779381
"21031",325059287,2014-09-10,810000,4,2.5,3340,8384,2,0,0,3,9,3340,0,2014,0,98052,47.6761,-122.152,1560,9429,2014,0,1,15589.0703954248
"21032",7203140360,2014-12-01,359782,3,2.5,1850,3400,2,0,0,3,7,1850,0,2010,0,98053,47.6871,-122.014,1850,3400,2014,4,1,25499.4605651777
"21033",6056110150,2015-03-20,5e+05,2,2.5,1950,2162,2,0,0,3,9,1500,450,2012,0,98118,47.5622,-122.292,1800,2457,2015,3,1,5749.49531672499
"21034",7203230040,2014-10-27,1049990,5,3.25,4240,9588,2,0,0,3,9,4240,0,2014,0,98053,47.6901,-122.018,4080,8425,2014,0,1,25339.5788603399
"21035",8121100155,2015-02-25,810000,4,3.5,2700,2868,2,0,0,3,11,1920,780,2006,0,98118,47.5685,-122.286,1430,3858,2015,9,0,5439.93131418369
"21036",7853370620,2015-02-06,605000,5,4,3040,6000,2,0,0,3,8,2280,760,2011,0,98065,47.5189,-121.876,3070,5558,2015,4,1,35612.3103964478
"21037",6400700264,2015-03-17,730000,4,2.5,2460,7930,2,0,0,3,8,2460,0,2005,0,98033,47.6684,-122.175,1850,9000,2015,10,0,13667.6633807658
"21038",1760650880,2015-03-17,327000,4,2.5,2110,3825,2,0,0,3,7,2110,0,2013,0,98042,47.359,-122.082,1950,3825,2015,2,1,33335.6332056667
"21039",567000382,2014-11-10,370000,2,1,780,1133,2,0,0,3,7,780,0,2009,0,98144,47.5924,-122.295,1130,1270,2014,5,1,3180.48167389217
"21040",7852100150,2014-06-25,459000,5,3.5,2640,6895,2,0,0,3,7,2640,0,2001,0,98065,47.5298,-121.879,2640,5267,2014,13,0,35078.3973610283
"21041",6447300365,2014-11-13,2900000,5,4,5190,14600,2,0,1,3,11,5190,0,2013,0,98039,47.6102,-122.225,3840,19250,2014,1,1,8050.31040543221
"21042",2622059197,2014-12-10,365000,4,2.5,2420,8404,2,0,0,3,8,2420,0,2013,0,98042,47.372,-122.13,2440,4822,2014,1,1,30179.6038009237
"21043",1389600040,2014-12-26,255000,4,2.5,1987,6000,2,0,0,3,7,1987,0,2011,0,98001,47.2679,-122.255,1880,9589,2014,3,1,38104.2114155855
"21044",9276200220,2014-07-17,375000,1,1,720,3166,1,0,0,3,6,720,0,1920,0,98116,47.5811,-122.389,1140,6250,2014,94,0,5104.28173619536
"21045",7904700032,2014-10-02,375000,2,1.5,1130,912,2,0,0,3,8,1000,130,2006,0,98116,47.5638,-122.388,1500,1474,2014,8,0,6316.215886891
"21046",3744000040,2014-07-22,518380,4,2.5,2810,4500,2,0,0,3,9,2810,0,2014,0,98038,47.3552,-122.023,2980,5046,2014,0,1,36352.3403221388
"21047",1773100604,2014-07-21,346000,3,3.25,1500,1442,2,0,0,3,8,1150,350,2007,0,98106,47.5592,-122.362,1500,1533,2014,7,0,5693.38038137717
"21048",9268850360,2015-02-23,302059,4,2,1390,745,3,0,0,3,7,1390,0,2008,0,98027,47.5393,-122.026,1390,942,2015,7,0,24164.9228264689
"21049",7853420450,2014-05-19,575000,4,2.5,2500,4945,2,0,0,3,9,2500,0,2013,0,98065,47.5185,-121.885,2760,6000,2014,1,1,34974.9349487452
"21050",8956200770,2014-07-23,549950,4,3.5,3906,9674,2,0,2,3,9,3906,0,2014,0,98001,47.2931,-122.264,2673,6500,2014,0,1,35229.1197192376
"21051",2424059170,2015-02-19,9e+05,5,6,7120,40806,2,0,4,3,12,5480,1640,2007,0,98006,47.5451,-122.114,3440,36859,2015,8,0,17734.9582091009
"21052",1934800133,2014-07-11,397500,3,2.5,1470,1256,2,0,0,3,8,930,540,2006,0,98122,47.6033,-122.309,1510,1797,2014,8,0,1763.59628535861
"21053",5556300109,2014-11-21,1075000,5,3.5,3230,7560,2,0,0,3,10,3230,0,2007,0,98052,47.6467,-122.118,3230,8580,2014,7,0,16683.5646309057
"21054",2326600150,2015-04-22,775900,3,2.5,2700,5764,2,0,0,3,9,2700,0,2014,0,98075,47.5618,-122.027,3270,14700,2015,1,1,23435.8267941204
"21055",3751600409,2015-05-08,510000,4,2.5,4073,17334,2,0,0,3,8,4073,0,2008,0,98001,47.2949,-122.27,1780,9625,2015,7,0,34967.6363648069
"21056",3814900210,2014-08-29,471275,4,2.5,3361,5038,2,0,0,3,9,3361,0,2014,0,98092,47.3269,-122.165,2316,4105,2014,0,1,33538.221165414
"21057",9542840730,2014-09-11,288000,4,2.25,1610,3560,2,0,0,3,7,1610,0,2010,0,98038,47.3669,-122.02,1760,3692,2014,4,1,35508.1876995423
"21058",2937300540,2014-10-16,989990,4,3.5,3830,7150,2,0,0,3,9,3830,0,2014,0,98052,47.7049,-122.126,3640,6055,2014,0,1,18961.7133169811
"21059",7549800543,2014-06-12,3e+05,3,3.25,1470,1235,2,0,0,3,7,1180,290,2008,0,98108,47.5537,-122.313,1470,1243,2014,6,0,6017.69141191178
"21060",4058800439,2014-06-23,664950,5,3,3190,7081,1,0,2,3,9,1890,1300,2013,0,98178,47.509,-122.24,2270,7623,2014,1,1,12843.2498859679
"21061",7853430180,2014-07-16,699188,4,3.25,3250,5478,2,0,0,3,9,3250,0,2014,0,98065,47.5178,-121.887,3250,5482,2014,0,1,34852.8339564403
"21062",982850120,2015-03-03,390000,3,2.25,1490,4539,2,0,0,3,7,1490,0,2009,0,98028,47.7607,-122.233,1750,4667,2015,6,0,18733.9015914874
"21063",9476010120,2015-03-21,670000,5,2.75,2900,5155,2,0,0,3,8,2900,0,2008,0,98075,47.5977,-122.008,2900,6176,2015,7,0,24345.3881486343
"21064",5200087,2014-07-09,487000,4,2.5,2540,5001,2,0,0,3,9,2540,0,2005,0,98108,47.5423,-122.302,2360,6834,2014,9,0,7463.85631066018
"21065",7308600040,2014-07-23,769995,5,2.75,3360,12080,2,0,0,3,9,3360,0,2014,0,98011,47.7757,-122.173,3360,9724,2014,0,1,22319.3552296339
"21066",1498301048,2014-05-08,321950,2,1.25,860,1277,2,0,0,3,7,860,0,2007,0,98144,47.5842,-122.314,1280,1265,2014,7,0,2800.71134488568
"21067",2738630040,2015-04-27,613500,4,2.5,3020,6068,2,0,0,3,9,3020,0,2006,0,98072,47.773,-122.16,3240,5757,2015,9,0,22607.1986209813
"21068",6300500081,2014-08-06,3e+05,3,2.5,1330,1200,3,0,0,3,7,1330,0,2002,0,98133,47.7034,-122.344,1330,1206,2014,12,0,10856.9853239694
"21069",3845100620,2014-11-25,400950,4,2.5,2578,4554,2,0,0,3,9,2578,0,2014,0,98092,47.2603,-122.194,2647,4554,2014,0,1,39884.9405927669
"21070",255450040,2014-09-18,389517,4,2.5,2640,4725,2,0,0,3,8,2640,0,2014,0,98038,47.371,-122.017,2370,4725,2014,0,1,35317.5206816016
"21071",880000211,2014-08-21,255000,3,1.75,1260,1133,2,0,0,3,7,810,450,2011,0,98106,47.5261,-122.361,1260,1172,2014,3,1,9177.11395546557
"21072",2163900081,2015-02-20,1080000,3,2.5,1990,1891,3,0,0,3,9,1990,0,2012,0,98102,47.6271,-122.324,1990,3600,2015,3,1,2404.66284582572
"21073",7853370440,2014-11-21,637850,5,3.25,3340,4900,2,0,2,3,9,2500,840,2014,0,98065,47.5193,-121.877,3220,5200,2014,0,1,35527.7754819846
"21074",3448900290,2014-08-28,636230,4,2.5,2840,6284,2,0,0,3,9,2840,0,2013,0,98056,47.5135,-122.169,2790,7168,2014,1,1,16018.8544858139
"21075",263000006,2014-12-16,375000,3,2.5,1530,1131,3,0,0,3,8,1530,0,2009,0,98103,47.6993,-122.346,1530,1445,2014,5,1,10416.1274664184
"21076",1972200882,2014-06-04,586500,3,2.5,1780,1487,3,0,0,3,8,1600,180,2006,0,98107,47.6539,-122.351,1780,1300,2014,8,0,5495.98312123628
"21077",7853270630,2015-01-20,544000,4,2.5,2340,6973,2,0,0,3,8,1930,410,2005,0,98065,47.5451,-121.882,2950,6908,2015,10,0,34479.0511456335
"21078",7852130430,2014-08-06,425000,4,2.5,2390,5021,2,0,0,3,7,2390,0,2002,0,98065,47.5353,-121.879,2520,5333,2014,12,0,34933.2656964466
"21079",7383450250,2015-03-11,374950,4,2.5,2090,3777,2,0,0,3,8,2090,0,2012,0,98038,47.3595,-122.042,2160,3993,2015,3,1,35078.4032316781
"21080",3449000010,2015-03-12,294570,3,1,1140,8400,1,0,0,4,7,1140,0,1960,0,98059,47.5022,-122.144,1400,9000,2015,55,0,18268.4685696345
"21081",2690100170,2014-10-13,3e+05,3,2.5,1960,1477,2,0,0,3,7,1670,290,2012,0,98059,47.4873,-122.166,1980,1467,2014,2,1,18192.1684293135
"21082",9578500920,2014-09-10,395950,5,3.5,2738,6031,2,0,0,3,8,2738,0,2014,0,98023,47.2962,-122.35,2738,5201,2014,0,1,34535.3380835944
"21083",8562900430,2014-07-18,8e+05,4,2.5,3691,11088,2,0,1,3,8,3691,0,2013,0,98074,47.6122,-122.059,3190,11270,2014,1,1,20506.9691640307
"21084",1442880380,2014-07-30,439990,3,2.5,2340,5171,2,0,0,3,8,2340,0,2013,0,98045,47.4832,-121.772,2790,5684,2014,1,1,44258.3440029222
"21085",3204930170,2014-11-06,680000,4,3.5,2510,3763,2,0,0,3,8,1990,520,2013,0,98052,47.7002,-122.103,2560,3820,2014,1,1,20115.3812940696
"21086",4449800480,2015-03-18,677790,6,3,2800,4213,2,0,0,3,8,2800,0,1998,0,98117,47.6892,-122.389,1440,3960,2015,17,0,10177.3068636502
"21087",3862710010,2015-05-01,424950,3,2.5,1650,4777,2,0,0,3,8,1650,0,2013,0,98065,47.5336,-121.841,1800,3331,2015,2,1,37759.5927689803
"21088",301402280,2015-03-31,223990,2,2.25,1061,2884,2,0,0,3,7,1061,0,2013,0,98002,47.346,-122.218,1481,2887,2015,2,1,30210.7798731901
"21089",2867300170,2015-05-13,498000,4,2.5,3402,14355,2,0,0,3,10,2846,556,2014,0,98023,47.3009,-122.385,3402,8487,2015,1,1,34218.3136720539
"21090",5635100080,2014-10-31,359950,4,2.5,2542,6120,2,0,0,3,8,2542,0,2014,0,98030,47.3751,-122.188,2419,8984,2014,0,1,27916.1325237206
"21091",1624079024,2014-05-15,720000,3,2.5,3150,151588,2,0,0,3,9,3150,0,2007,0,98024,47.572,-121.926,2410,208652,2014,7,0,30726.1704104907
"21092",9211010840,2014-11-12,530000,4,2.5,3010,9000,2,0,0,3,8,3010,0,2008,0,98059,47.4987,-122.147,3250,5531,2014,6,0,18346.7620366495
"21093",7697000020,2014-10-07,295000,3,2.5,1660,4898,2,0,0,3,7,1660,0,2011,0,98038,47.3588,-122.044,1810,4462,2014,3,1,35046.2813879121
"21094",3832050130,2014-10-21,255500,3,2.5,1770,5000,2,0,0,3,7,1770,0,2009,0,98042,47.3358,-122.051,2230,5200,2014,5,1,36789.5105786157
"21095",3630240020,2014-05-21,556000,3,3,1960,1168,2,0,0,3,9,1600,360,2007,0,98027,47.5445,-122.014,2080,1423,2014,7,0,24856.5527180946
"21096",1389600080,2014-07-10,277950,4,2.5,1889,6000,2,0,0,3,7,1889,0,2012,0,98001,47.2676,-122.256,1990,6350,2014,2,1,38125.8311163441
"21097",2781230080,2015-04-08,431000,4,2.5,3040,6000,2,0,0,3,9,3040,0,2007,0,98038,47.3473,-122.03,2640,6000,2015,8,0,36705.1986922489
"21098",7203100660,2014-11-17,780000,4,2.75,3420,6787,2,0,0,3,9,3420,0,2010,0,98053,47.6962,-122.023,3450,6137,2014,4,1,25251.7760154276
"21099",1806900502,2014-10-14,649000,3,3.25,1720,936,2,0,0,3,8,1030,690,2004,0,98112,47.6201,-122.309,1720,1527,2014,10,0,2323.65086240522
"21100",3022800010,2014-07-14,447000,3,2.5,1740,3043,2,0,0,3,7,1740,0,2012,0,98011,47.744,-122.181,1920,2869,2014,2,1,19067.8277674834
"21101",6666830250,2014-05-05,712198,4,2.5,2450,4247,2,0,0,3,8,2450,0,2013,0,98052,47.7048,-122.113,2970,4685,2014,1,1,19758.0716378995
"21102",7242800020,2014-08-15,277140,3,1.5,1190,785,2,0,0,3,8,920,270,2014,0,98052,47.6781,-122.117,2820,5626,2014,0,1,18009.3466527689
"21103",2867300190,2014-05-28,363000,4,2.5,3753,7204,2,0,0,3,10,3336,417,2008,0,98023,47.3011,-122.385,3494,9375,2014,6,0,34196.2002505576
"21104",8564860130,2015-02-02,598992,5,3.5,3440,6037,2,0,0,3,9,3440,0,2014,0,98045,47.4765,-121.734,3270,6037,2015,1,1,47207.4407026451
"21105",2770603522,2014-12-11,585000,3,2.5,2160,1250,3,0,0,3,8,1830,330,2010,0,98119,47.6515,-122.375,1870,2825,2014,4,1,5982.29263996082
"21106",9544200422,2014-07-31,1274950,4,2.75,3820,8850,2,0,0,3,10,3820,0,2014,0,98033,47.6506,-122.195,2330,12000,2014,0,1,11411.4690640417
"21107",4253400104,2015-02-12,380950,2,2,1120,1039,2,0,0,3,7,840,280,2007,0,98144,47.5788,-122.315,1130,5400,2015,8,0,3309.30242731044
"21108",1085622890,2014-07-08,333490,4,2.5,2250,3916,2,0,0,3,8,2250,0,2014,0,98003,47.3413,-122.18,2156,3920,2014,0,1,31631.4947974662
"21109",9268851630,2014-06-04,520000,3,3.25,1540,1487,2,0,0,3,8,1540,0,2011,0,98027,47.5397,-122.027,1620,1104,2014,3,1,24079.6780400088
"21110",8562780190,2014-10-07,315000,2,2.25,1240,705,2,0,0,3,7,1150,90,2009,0,98027,47.5321,-122.073,1240,750,2014,5,1,21136.3313475993
"21111",2767600686,2015-03-31,487000,2,1.5,1160,1118,2,0,0,3,8,1020,140,2007,0,98117,47.6754,-122.375,1210,1118,2015,8,0,8348.32272979794
"21112",7207900080,2014-08-08,424950,5,3.5,2760,3865,2.5,0,0,3,8,2760,0,2013,0,98056,47.5049,-122.17,2590,4587,2014,1,1,16597.2207861921
"21113",2770601457,2015-02-10,542300,3,2.25,1580,1487,3,0,0,3,9,1580,0,2013,0,98199,47.6514,-122.386,1600,1525,2015,2,1,6455.12639378006
"21114",1773100920,2014-12-11,320000,3,3.25,1480,1192,2,0,0,3,8,1180,300,2013,0,98106,47.5556,-122.363,1330,1094,2014,1,1,6091.94671070254
"21115",1024069027,2014-07-23,1139990,4,3.25,3740,11467,2,0,0,3,10,3740,0,2014,0,98029,47.581,-122.022,2510,27520,2014,0,1,23448.2756327117
"21116",7853361310,2014-12-15,425000,4,2.5,1950,5000,2,0,0,3,8,1950,0,2012,0,98065,47.515,-121.872,2710,5000,2014,2,1,36022.6423439506
"21117",6824100029,2014-10-31,474950,3,3,1530,1568,3,0,0,3,8,1530,0,2012,0,98117,47.6998,-122.367,1460,1224,2014,2,1,10743.1364685864
"21118",255450250,2014-08-04,307635,3,2.5,1820,4200,2,0,0,3,8,1820,0,2014,0,98038,47.3693,-122.017,2370,4200,2014,0,1,35458.2976159899
"21119",2428100130,2014-12-10,834538,3,2.5,2760,6187,2,0,0,3,10,2760,0,2014,0,98075,47.5821,-122.047,2760,6600,2014,0,1,21570.3271245759
"21120",1042700050,2014-07-23,769995,5,2.75,3010,5398,2,0,0,3,9,3010,0,2014,0,98074,47.6067,-122.053,3360,5407,2014,0,1,20947.5625689719
"21121",7853280250,2015-04-24,820875,5,3.25,3860,9387,2,0,2,3,9,3860,0,2006,0,98065,47.538,-121.858,3860,8979,2015,9,0,36406.6642946016
"21122",7853410170,2015-03-16,595500,4,2.5,2490,6537,2,0,0,3,8,2490,0,2013,0,98065,47.5185,-121.884,2520,5848,2015,2,1,35047.072134367
"21123",2708450020,2014-09-12,450000,4,2.5,3236,9608,2,0,0,3,10,3236,0,2005,0,98030,47.3838,-122.195,3236,9660,2014,9,0,26819.0902550855
"21124",7852140170,2015-04-21,695000,4,2.5,2830,14538,2,0,0,3,8,2830,0,2003,0,98065,47.5405,-121.882,2270,6939,2015,12,0,34585.159883975
"21125",1459920010,2015-03-23,3e+05,3,2,1451,7159,1,0,0,3,7,1451,0,2010,0,98042,47.3754,-122.163,2303,6126,2015,5,1,28668.6987881352
"21126",3438500250,2014-06-23,515000,5,3.25,2910,5027,2,0,0,3,8,2040,870,2013,0,98106,47.5543,-122.359,2910,5027,2014,1,1,6120.41807244717
"21127",1890000169,2014-09-03,545000,3,2.5,1280,1845,3,0,0,3,8,1280,0,2009,0,98105,47.662,-122.324,1450,1889,2014,5,1,6241.27485178389
"21128",1250200414,2015-02-18,365000,3,2.25,1110,979,2,0,0,3,7,960,150,2008,0,98144,47.5999,-122.3,1170,1400,2015,7,0,2509.37443889794
"21129",2564900470,2014-07-14,718500,4,2.75,2840,8800,2,0,0,3,9,2840,0,2008,0,98033,47.7029,-122.171,1840,7700,2014,6,0,16180.3441104833
"21130",2895800780,2015-04-01,279800,3,1.75,1410,2052,2,0,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1988,2015,1,1,9981.51801438379
